year,selling_price,km_driven,owner,fuel_CNG,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,fuel_nan,transmission_Automatic,transmission_Manual,transmission_nan,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,seller_type_nan,brand
2012.0,200000,46000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2012.0,550000,80000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2018.0,325000,35000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,23
2017.0,860000,82080.0,1,False,True,False,False,False,False,True,False,False,False,True,False,False,24
2009.0,125000,60000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,3
2000.0,60000,40000.0,3,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2010.0,300000,120000.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,3
2007.0,190000,60000.0,3,False,False,False,False,True,False,False,True,False,False,True,False,False,8
2013.0,400000,110000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2011.0,260000,97000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2017.0,400000,30000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2010.0,250000,40000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2019.0,600000,10000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2010.0,175000,52047.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2019.0,350000,15000.0,2,False,False,False,False,True,False,True,False,False,False,True,False,False,25
2018.0,800000,50000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2011.0,250000,70000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2019.0,600000,10000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2017.0,600000,90000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2016.0,130000,40000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2006.0,90000,62009.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2017.0,595000,33100.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2014.0,190000,40000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,10
1999.0,50000,120000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2007.0,95000,80000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2016.0,1000000,70000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2010.0,400000,50000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2015.0,315000,45000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,5
2014.0,1000000,110000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,26
2014.0,500000,49000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,8
2017.0,500000,160000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2007.0,105000,60000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2008.0,400000,110000.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,8
2004.0,80000,60000.0,3,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2016.0,300000,30000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2017.0,409999,40000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2009.0,250000,70000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2010.0,250000,120000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2012.0,215000,80000.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2018.0,475000,20000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,9
2018.0,475000,22000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,9
2008.0,75000,35000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,3
2013.0,200000,60000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,3
2019.0,575000,8000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,25
2011.0,150000,40000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2018.0,850000,10000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2019.0,350000,30000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2011.0,550000,54000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,8
2017.0,330000,80577.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2017.0,1044999,25000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,9
2011.0,300000,127500.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2015.0,235000,40903.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,10
2011.0,120000,60000.0,3,False,False,False,False,True,False,False,True,False,False,True,False,False,8
2004.0,130000,46000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2004.0,275000,60000.0,2,False,True,False,False,False,False,False,True,False,True,False,False,False,8
2015.0,500000,30000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,27
2015.0,400000,61690.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,10
2015.0,600000,64484.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,10
2013.0,400000,60000.0,2,False,True,False,False,False,False,False,True,False,True,False,False,False,23
2011.0,220000,70000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,8
2012.0,300000,85962.0,2,False,False,False,False,True,False,False,True,False,True,False,False,False,9
2018.0,250000,120000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2015.0,600000,120000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,9
2012.0,285000,75000.0,2,False,False,False,False,True,False,True,False,False,False,True,False,False,9
2009.0,350000,57035.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,9
2011.0,170000,70000.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2015.0,229999,45000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,8
2013.0,500000,72104.0,2,False,True,False,False,False,False,False,True,False,True,False,False,False,17
2011.0,75000,15000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,25
2016.0,600000,60000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2011.0,220000,80000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2009.0,150000,164000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2006.0,65000,124439.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2006.0,120000,77000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2014.0,240000,90000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2017.0,390000,30000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,23
2012.0,180000,50000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,3
2012.0,320000,80000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2018.0,310000,5000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2018.0,420000,24000.0,1,False,True,False,False,False,False,True,False,False,False,True,False,False,18
2019.0,550000,10000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,25
2016.0,550000,78000.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2018.0,760000,50000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2001.0,43000,60000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2018.0,250000,20000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2019.0,500000,1250.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2015.0,380000,17152.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,25
2012.0,350000,77000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,27
2008.0,195000,90000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2011.0,225000,80000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,3
2015.0,1125000,65000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,26
2011.0,133000,80000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2013.0,200000,24005.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2018.0,940000,20000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2014.0,400000,120000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,23
2009.0,120000,120000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2015.0,625000,60000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2005.0,110000,80000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2012.0,490000,100000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,23
2009.0,140000,120000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2011.0,175000,149000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,8
2005.0,90000,65000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2009.0,275000,100000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2011.0,300000,65000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,27
2018.0,270000,19000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,5
2010.0,130000,80000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,3
2015.0,275000,30000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2012.0,352000,109000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2012.0,180000,90000.0,1,False,False,False,True,False,False,False,True,False,False,True,False,False,10
2012.0,150000,90000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2010.0,300000,110000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2007.0,225000,120000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2014.0,600000,44000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,9
2015.0,500000,80000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2018.0,900000,5000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,9
2016.0,600000,61000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2011.0,450000,100000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,26
2009.0,270000,27633.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2010.0,310000,100000.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2012.0,250000,100000.0,1,False,False,False,True,False,False,False,True,False,False,True,False,False,10
